track_id,tags,genre,energy,key,loudness,valence,tempo_x,time_signature,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo_y,mfcc1_mean,mfcc1_variance,mfcc2_mean,mfcc2_variance,mfcc3_mean,mfcc3_variance,mfcc4_mean,mfcc4_variance,mfcc5_mean,mfcc5_variance,mfcc6_mean,mfcc6_variance,mfcc7_mean,mfcc7_variance,mfcc8_mean,mfcc8_variance,mfcc9_mean,mfcc9_variance,mfcc10_mean,mfcc10_variance,mfcc11_mean,mfcc11_variance,mfcc12_mean,mfcc12_variance,mfcc13_mean,mfcc13_variance,mfcc14_mean,mfcc14_variance,mfcc15_mean,mfcc15_variance,mfcc16_mean,mfcc16_variance,mfcc17_mean,mfcc17_variance,mfcc18_mean,mfcc18_variance,mfcc19_mean,mfcc19_variance,mfcc20_mean,mfcc20_variance
TRIDDET128F934D580,"electronic, chillout, reggae, trip_hop, downtempo, lounge, chill",Electronic,0.759,7,-6.628,0.804,76.66,4,0.40483743,0.09096952,0.2672178,0.011708824,1977.5289417155457,597329.4173746165,2.3698925e-05,0.054049563,-5.029083e-05,0.01484023,151.99908088235293,-60.433685,3450.2183,109.164185,952.023,-10.874871,561.84656,14.497364,397.3249,0.55394447,228.9287,6.1968393,201.37308,0.7166134,135.46593,14.626761,155.02824,-0.4815836,96.89999,14.845745,105.03336,-2.787926,64.52299,13.399659,104.81787,1.8248585,97.999054,6.5773473,56.653263,1.7942826,70.06182,3.0993114,54.056866,2.222702,51.93874,0.60400337,53.352337,-0.9913855,44.15318,-5.614117,45.339897
TRAIZQI128F42A51F9,"reggae, chill",Reggae,0.523,11,-8.618,0.508,77.593,4,0.35365987,0.09597635,0.22422323,0.005585903,1710.223154279141,881926.2145987247,1.3021708e-05,0.036045797,0.00011981046,0.008922776,151.99908088235293,-137.77835,5761.0913,101.06741,1357.326,29.86384,734.94214,44.887207,360.87778,6.162165,373.06674,26.42889,149.43701,7.7719827,147.94662,14.569677,98.50462,-0.45118368,95.30868,-0.24619569,126.04729,8.545576,110.94103,0.32907724,71.14189,1.2324162,82.882996,-1.0583686,70.67258,-1.8987375,114.094,-3.723018,91.840675,-9.397721,85.88032,2.1623714,138.54855,-4.930246,106.729294,-1.8578229,114.50692
TRSUKMI128F4235A37,"reggae, french, ska",Latin,0.591,5,-10.142,0.788,159.942,4,0.392692,0.08549464,0.2104606,0.0052546686,1910.9419098966944,657810.915924794,-8.5878755e-06,0.024312824,9.8382145e-05,0.01372028,161.4990234375,-78.50848,2950.3525,109.16344,915.81,7.0631638,534.43713,26.261007,238.7769,8.083178,209.18953,10.652707,114.74996,2.0630653,125.52707,5.753431,81.9458,-1.7242806,89.468796,4.79487,89.13973,1.2098707,94.40513,-0.7005074,74.45632,-1.2224547,62.03041,0.9455862,57.62072,-4.637879,53.889187,2.5058198,39.99416,-4.7994003,38.390335,1.4662462,41.950222,-5.480174,41.834385,1.4474895,36.28933
TRILUXF12903CB7CC1,reggae,Reggae,0.475,7,-13.239,0.94,148.351,4,0.44777086,0.081609644,0.09095894,0.0013383651,1592.5075078529203,179816.94851192107,-0.00027581106,0.0040870775,0.00060292217,0.002932635,151.99908088235293,-184.02156,2866.899,145.2754,366.42743,-61.39608,596.4169,69.4518,312.0144,8.881207,260.69458,2.1971207,120.82077,0.058766462,138.60002,11.543268,101.82893,4.82512,85.88847,-4.0696235,101.10516,5.1518674,67.5439,-8.284168,84.10329,-2.2690144,77.43173,-0.05116187,52.94185,-4.782931,47.38565,-1.5369272,35.8555,-2.5170522,42.00693,-4.1180263,52.506065,2.499636,54.67145,-0.35474208,61.514427
TRPXFJP128F93351EA,"reggae, ska",Latin,0.414,7,-13.032,0.782,161.08,4,0.36958113,0.09396207,0.16244869,0.0056797755,2891.6631886975747,702409.4266561621,-1.7927101e-05,0.016961018,-0.00020705511,0.009525295,161.4990234375,-101.70591,5656.4844,55.459763,618.55493,4.8367424,604.2108,33.495415,517.0001,2.9451761,355.51132,15.58554,218.86491,8.768065,185.16083,3.0830882,151.64851,0.70859116,142.13264,11.567856,148.20111,3.676281,101.47845,5.0409365,96.29477,1.5705526,101.08459,1.4430608,93.91379,-3.0362916,87.64825,3.8855317,67.06423,-6.6168504,98.815445,-0.54697484,75.01976,-4.959629,80.28853,-0.64919776,105.002106
TRCYDXD128F4289C75,reggae,Country,0.739,0,-5.846,0.86,85.339,4,0.3433159,0.09392155,0.2324008,0.0021690917,2539.1350877531568,543662.3462513504,1.6393089e-05,0.033251103,-0.00010293388,0.009450064,172.265625,-36.661663,1973.2972,81.43643,536.9876,-4.6462665,339.38846,11.871999,284.89102,3.1797333,182.54626,5.5798335,128.21896,-3.2152772,105.983315,10.7935095,88.71072,0.11703737,95.22558,10.871791,128.05408,0.020870103,87.72991,8.550794,82.490906,1.4356304,63.490894,2.7547653,80.9516,-0.87167645,61.469765,-0.25764802,59.852222,-3.939552,66.14939,3.1291997,74.77922,-6.2065697,94.964745,0.6669424,89.909225
TRUSVYF128E07953E0,reggae,Reggae,0.784,0,-7.004,0.718,131.998,4,0.36649072,0.09333129,0.27411315,0.011244445,2645.5141561253863,883902.2369785885,-1.37263805e-05,0.040455606,-0.001010028,0.022534596,129.19921875,-41.870102,2883.1711,76.459404,898.2692,24.338112,311.35068,28.34357,207.31516,-0.02981751,131.01778,17.195017,132.76761,-6.0081587,176.94006,6.274404,110.135826,6.235365,108.447586,9.124295,83.90865,-1.5836457,93.1507,7.823453,62.44651,-0.97396725,53.697678,2.244096,46.134117,-0.59017783,52.572475,-1.6111699,58.563236,-6.8905683,69.7092,4.1427813,61.13859,-3.3122067,55.57549,5.149374,60.818287
TRGKDUW128F424830F,"reggae, male_vocalists, ska",Latin,0.998,0,-3.155,0.126,159.228,4,0.483607,0.07094937,0.30568758,0.0040901587,2627.332729306756,163707.2555677074,-0.0057210536,0.034780346,-0.006545499,0.031628326,161.4990234375,43.93184,410.4646,76.72115,223.70226,-30.222094,172.42079,27.18409,157.85008,-0.16349381,111.673256,5.73825,67.65055,-2.8075967,65.59503,7.719755,60.03722,4.2452197,62.119865,5.8342385,38.27847,-3.7190058,38.996464,1.7748022,39.530247,-3.3751886,31.981869,1.7519615,32.230717,-5.752227,43.88788,1.0802041,31.797976,-7.3113985,31.082087,5.3234105,27.252176,1.8842889,26.870623,4.466909,23.797718
TRPHSJU128F424831A,reggae,Latin,0.755,10,-7.604,0.968,182.523,4,0.41399944,0.082662515,0.19150108,0.0031562306,2687.3565120746853,679597.4781710905,-0.0020958765,0.016889874,-0.00231173,0.011115436,123.046875,-37.643707,2008.1346,82.55072,606.3495,4.460037,335.20755,10.037291,273.87466,-7.834276,216.6224,-1.7896069,108.52633,-5.2977896,78.669266,-0.95653194,100.29677,-4.673492,88.92527,2.09582,68.21792,-4.1402946,64.421394,-0.1465828,59.994556,-6.7220607,52.9442,-0.5777238,42.72388,-3.9332454,58.303963,3.975146,41.188747,-7.28195,34.542835,0.21306825,37.727257,-6.840448,39.43902,0.8270192,42.900898
TRTXRGV128F4297077,reggae,Latin,0.632,5,-9.267,0.537,130.053,4,0.41401854,0.07747485,0.16957192,0.003978867,2325.3046300688457,245067.53911698613,2.86595e-05,0.02004484,-6.131363e-05,0.005427617,129.19921875,-62.47895,1483.0184,86.59803,350.71112,-7.8814836,227.01863,27.841988,154.43948,7.5566444,85.97376,14.235533,85.33073,1.5047241,88.231766,3.6794906,58.20119,-1.799607,56.309723,5.912174,66.62053,-1.3513446,58.58145,-2.2173965,61.122086,0.36015454,67.1523,4.419139,60.157894,-3.2760296,68.20483,3.1180394,58.54962,-2.9983134,64.30037,6.1301975,45.209057,-7.2401633,63.09724,-3.5932813,77.765816
TRIMYQH128F9331FAA,reggae,Reggae,0.512,9,-9.331,0.703,78.468,4,0.33117795,0.0994554,0.13947688,0.0057434062,1810.918298131833,448128.5749809565,-5.7040097e-06,0.01285539,-3.8509355e-05,0.0076457695,151.99908088235293,-149.9433,5003.353,110.536476,985.536,-23.459425,540.9705,32.59408,385.3277,-16.904743,253.10016,1.8252981,159.40004,-2.3846564,152.59401,13.509793,90.053635,-2.2180474,86.1226,7.208087,119.144714,-1.5983038,163.96616,8.327623,99.093155,-4.0435205,78.66757,7.1306853,62.867332,2.4755447,66.49264,-3.4830794,62.47189,1.1965946,51.6405,-2.8814173,59.537865,-5.2601748,50.649834,0.6601536,50.84141
TRADWSG128F4259317,"punk, reggae, post_punk, ska",Blues,0.769,0,-7.071,0.961,151.6,4,0.4214992,0.09100383,0.18561618,0.0035762843,2345.888428690612,667340.9209049201,1.0605331e-05,0.014660614,0.00013301839,0.012794645,151.99908088235293,-81.961075,3946.8174,90.107285,939.11884,5.5402694,690.52905,15.858329,323.30286,16.956865,278.5874,10.600103,119.24768,-0.4958983,144.52951,13.817166,105.55188,-2.1633654,121.60679,4.419052,81.37236,-0.629585,67.26544,-0.04826322,69.20637,-2.6732674,84.832214,0.10728802,67.88097,-2.4928064,62.722378,-0.4516077,48.626812,-4.158755,52.80598,-1.7762432,45.247894,-5.662094,50.972664,-0.17220233,47.597305
TRRKBVU128F4235A44,"rock, reggae",Latin,0.676,5,-13.825,0.966,129.92,4,0.41972566,0.08059579,0.13175924,0.0040079346,1883.29225311662,206900.540853404,3.0841707e-05,0.012818449,-0.00011783097,0.004225116,129.19921875,-126.50885,890.7171,107.420654,205.73994,8.595209,118.01255,23.170424,72.90223,17.310913,59.1562,11.325146,60.56094,5.1918244,62.391186,2.7547002,52.102154,-2.8078127,93.15645,4.0626283,63.625206,0.31028634,52.073265,-2.087525,68.155975,0.9256967,48.54675,6.6620026,55.267513,-2.576368,52.98243,5.241792,76.65177,-4.20656,59.839397,5.548994,47.180336,-5.644749,56.422844,-0.32962924,50.13231
TRRQJCA128F9303261,reggae,Punk,0.24,6,-17.863,0.813,151.627,4,0.37733275,0.0895065,0.1582828,0.004453758,1895.6739894480104,449019.2052034168,-2.1893284e-06,0.020439072,4.0610394e-06,0.0037003877,151.99908088235293,-108.0547,2959.8735,113.66065,674.7758,-5.102547,416.85352,19.521692,231.05481,2.781869,154.45168,11.7565775,113.27906,-4.2124524,159.68408,-3.282882,145.10008,3.3752317,106.11692,7.8157587,89.762276,1.1727808,107.003075,7.682474,78.75162,-5.146788,97.42345,-4.4562197,79.79598,-1.032709,68.009674,1.4908357,63.369946,-4.4942927,74.11735,7.2412806,57.23511,-1.1737463,53.953293,-3.2333422,54.144356
TREAPBM128F4248309,"alternative, reggae, ska",Latin,0.991,9,-4.415,0.224,176.998,4,0.4625174,0.07444809,0.12899059,0.00045563295,2664.2057669166597,81512.45037382781,7.576169e-07,0.007393009,0.00016675195,0.003538216,117.45383522727272,-33.795025,331.1204,77.208145,122.69148,-32.873985,175.6919,7.762164,123.08467,-7.530881,82.52451,4.2990794,73.22638,0.45388496,43.583015,12.137238,59.930992,2.726736,93.65487,9.723737,42.846104,5.514931,37.15562,4.7298803,36.85272,2.603657,34.86602,8.00691,31.799288,-0.6259315,33.50927,8.608361,26.413149,-1.2066866,29.54442,2.8848042,27.658644,0.037399482,29.488865,0.78976554,32.44011
TRHDIQD128F93246E1,reggae,Latin,0.777,4,-8.34,0.965,94.0,4,0.4308139,0.076118715,0.1792274,0.0016400596,2362.38803765136,316473.3094521107,-3.2125515e-06,0.017013136,-6.65991e-06,0.007959225,95.703125,-34.734318,1313.3634,92.985695,436.48956,-18.423342,346.93796,15.3282175,166.26968,-5.158335,134.82007,8.293076,92.78272,1.2533607,119.37111,11.77639,85.506035,-5.227516,70.54846,1.5862695,67.15302,-5.7912617,56.53645,0.86227286,48.43382,-4.4967837,49.614815,-0.01747951,43.399685,-5.5053544,43.955597,1.1338822,48.44602,-7.158117,33.76216,-2.3754532,39.358032,-6.237466,40.4699,2.2539318,36.973663
TRLIBRT128F932B138,"reggae, polish",Reggae,0.717,4,-5.565,0.822,99.974,4,0.40871468,0.095702544,0.24022909,0.0036731209,2624.2534115252056,1047053.44888541,-4.281755e-05,0.032366402,-6.0791073e-05,0.014753369,99.38401442307692,-64.705,6429.088,74.92802,1022.70905,4.89593,564.69556,24.569712,713.70984,14.463537,264.04672,9.330046,172.12772,3.9351594,155.39214,20.603096,95.65519,3.527885,249.03217,16.727718,112.62667,2.5506294,70.53649,11.323307,70.66989,-0.8705669,57.360252,2.280689,64.63042,0.21333809,80.331375,-1.1189185,64.41734,-3.6488042,89.059875,6.001482,83.37289,-5.138862,131.87128,0.07563616,77.68078
TRLSUZY128F428821C,reggae,Reggae,0.28,4,-10.433,0.181,123.424,4,0.36407602,0.09750679,0.21244945,0.0021537151,1595.0226715565511,1125592.8997069895,-4.7947637e-05,0.033840705,0.00017225479,0.0067405873,123.046875,-125.572975,4758.421,133.37483,2616.4177,25.420748,414.4462,17.862415,238.75844,-4.4774876,159.82535,22.006067,109.96515,-1.6658128,107.572426,4.072958,86.89288,-0.7973307,82.30731,0.59386104,83.49023,-0.603341,70.32992,-0.97750276,70.98588,-5.8654246,73.55779,0.14723836,48.825233,-4.971176,59.773354,-2.7414494,42.346363,-3.5357356,45.07144,1.746158,52.381386,-7.383373,57.38394,1.2161922,64.1923
TRFWIGJ128F14A8A7D,"reggae, ska",RnB,0.534,9,-6.836,0.935,167.456,4,0.3838048,0.09197168,0.2694241,0.008289488,2561.754738885056,413809.7262750593,5.1535817e-08,0.044451714,-0.00016581822,0.015790705,83.35433467741936,-39.98277,3697.818,69.10843,373.5701,9.323404,174.3843,42.49192,191.83318,8.284565,167.59671,15.322201,119.508934,1.4764189,119.35834,7.31791,98.311325,-3.2729926,84.96348,5.025842,64.61206,-1.8801521,69.727745,4.7836695,79.963196,-4.615569,55.967766,0.007669738,46.769287,-4.308965,46.193615,2.0640986,45.532673,-4.010417,46.26476,-0.68586206,38.54923,-4.1973395,42.465786,1.2178552,48.722923
TROZJBF128E07940AA,reggae,Reggae,0.413,0,-13.085,0.845,140.327,4,0.40324384,0.09093165,0.08478836,0.0011795862,2228.5626634826885,487624.06656967744,-0.0028240092,0.004416118,-0.0013216997,0.002106955,135.99917763157896,-168.53401,4853.684,85.684296,750.13556,-29.061956,557.5947,40.567772,236.80544,20.431097,313.97272,7.456087,119.506676,-3.2939653,138.935,10.925162,127.33346,5.044092,200.0307,-1.0766796,82.584465,-4.1670423,107.094406,1.7370518,77.390755,-4.666372,100.35118,3.5900712,97.0067,-4.308977,85.887695,8.55754,80.173546,1.2260039,86.296196,0.8033604,79.973335,-3.509648,67.39333,1.0905,57.80424
TRJULQR128F92EE2B2,reggae,Reggae,0.455,8,-15.342,0.924,139.416,4,0.36927217,0.09361271,0.09859874,0.0012707476,1876.5574829592813,229426.08655281423,-0.00030466614,0.0061004767,-0.0011986485,0.0021366265,143.5546875,-147.05823,2360.0122,114.59985,479.04688,-16.52009,523.2989,34.297897,193.48271,-9.04083,230.95857,24.857544,83.241615,-9.6809,107.86826,9.079284,56.845493,-5.2372622,67.19657,6.8009915,67.75688,-0.86887175,43.961372,0.954103,46.740723,-0.070236914,40.170357,2.4182353,44.955727,-6.4382114,56.097015,2.1718483,75.58046,-1.4854194,53.860855,1.706796,61.722866,-0.63724256,53.940933,-4.3681784,60.78718
TRJHBBS128F92C456D,"hip_hop, reggae",Rap,0.919,10,-4.211,0.469,88.779,4,0.4555164,0.095253125,0.14571606,0.002212273,2861.124934171274,677525.2385766027,8.181922e-05,0.008404288,0.000491558,0.009582215,89.10290948275862,-85.91012,2067.837,62.94376,755.9807,7.7016163,696.78906,26.772413,488.9428,-2.2349887,272.6547,17.40609,208.56561,0.568055,206.56032,8.036185,152.78612,-3.6339762,117.37275,0.8886974,110.15734,0.6521142,91.63099,4.087798,81.58174,-3.2353735,89.263245,1.0999576,61.111526,-0.03640936,59.41832,1.0646095,42.8234,-3.1595476,57.022964,2.7097678,40.643703,-0.38528323,44.14063,-1.8839835,42.329254
TRFOZLC128F93147E4,"pop, instrumental, reggae, male_vocalists",RnB,0.592,10,-6.924,0.466,148.01,4,0.37071434,0.08878723,0.23863386,0.0066681337,2192.77226066591,787909.8522388577,0.00022902332,0.035387464,0.000559167,0.013346321,143.5546875,-55.126366,3332.6572,101.040436,1485.0059,-13.334773,420.90112,23.290182,279.55582,13.405836,122.06903,7.85219,102.210236,0.8988979,100.2399,2.9788759,79.78521,-6.3970284,166.48036,10.596383,108.9516,0.48199996,104.788,10.520713,103.06473,0.43597826,68.15128,7.639721,83.21874,6.397872,75.19263,4.401093,68.80977,-4.1320114,68.267586,2.066016,61.353027,-3.1332567,66.23695,-1.4787788,72.54944
TRQYKGQ128F42325EE,reggae,Reggae,0.806,4,-8.209,0.85,79.614,4,0.34199655,0.093234666,0.15135811,0.0026449566,1823.1349504097236,144941.17847510378,1.6008202e-06,0.014534424,-2.6954085e-05,0.004989945,80.74951171875,-92.30177,2279.0247,118.4195,421.3987,-38.393898,307.8597,23.55091,227.48203,-13.349824,192.83745,10.018211,92.72022,-3.7620053,85.68292,11.877387,83.26529,-1.3677245,82.61981,8.871988,52.07616,2.0692136,63.134468,2.6943283,58.66627,-4.6208014,57.966633,-1.0471549,42.258877,-4.2057915,50.74505,-1.8203874,54.646183,-5.5935063,55.328934,-6.0136547,46.619713,-5.5082374,48.316906,-0.19335626,72.465965
TRCIJYW128F424AAAD,reggae,Reggae,0.378,1,-10.847,0.631,122.264,4,0.3607165,0.09384149,0.16556872,0.007615579,2026.5839728968067,1185490.4455848709,-1.7037744e-06,0.01966462,3.1056523e-05,0.007906292,123.046875,-137.80531,5872.341,105.13976,1811.1514,-2.4534562,803.9362,15.156831,542.422,14.357866,334.99066,7.88062,245.3516,5.721029,231.42331,9.633909,110.432686,-1.0090352,120.17547,-2.000863,113.559395,-5.144235,108.151184,-1.2872441,86.25182,-4.147432,127.39242,2.462444,141.21509,0.15514608,138.26134,0.5120808,121.79603,-5.895567,150.19664,-2.4206002,137.46364,-4.0748754,110.999855,0.9777346,132.53227
TRILGHP12903CCFFE7,reggae,RnB,0.676,0,-5.183,0.875,173.517,4,0.35841593,0.09096907,0.24628054,0.0049189697,2826.9991190087703,537003.0887235428,0.00026097355,0.027464673,-0.0015390551,0.020287933,117.45383522727272,-23.428131,2668.1355,73.54931,654.0033,-1.8290918,430.23453,10.70492,373.08298,17.500862,213.23466,-3.721115,203.66187,-1.9719204,118.82329,0.22071338,114.02835,-10.253829,103.064095,3.866911,84.8329,1.0188118,111.61146,1.0904602,74.820694,0.069624044,69.903114,-0.19372769,63.730507,-2.102605,65.725746,4.161745,81.53202,-5.1639414,68.593254,0.06787743,69.230835,3.097993,81.56062,4.311135,87.742516
TRNCZRR128F92DE764,reggae,Reggae,0.745,7,-4.424,0.935,142.001,4,0.37685525,0.092985645,0.2700946,0.015188442,2352.692123870555,846133.9049290194,-6.823533e-06,0.04547651,-3.7273236e-05,0.02635148,143.5546875,-57.839832,4713.1743,84.066986,1060.4974,-10.233882,593.1967,25.331278,424.03738,-7.6531463,382.4448,8.934116,208.94415,1.0912095,278.74332,-5.2857466,203.36786,-3.5156565,150.56166,5.5013895,183.16989,-2.6096578,135.4229,6.025703,112.76879,0.02632845,117.12128,1.7555774,96.491425,-0.26420364,83.76057,1.9947075,103.280174,-3.9145586,73.0313,1.5972203,65.33499,-1.8217282,84.898994,-2.2735846,85.78858
TRIMYXW128F425A099,reggae,RnB,0.476,2,-11.141,0.915,82.914,4,0.38621423,0.09482555,0.080924004,0.0013192167,2337.147798240585,966811.3147399375,-0.0034383526,0.0035393583,-0.0027332634,0.002183493,83.35433467741936,-191.83107,5228.7554,84.54413,822.519,22.62214,538.74426,28.833979,404.04132,12.149243,165.33327,14.0253315,144.239,2.2685506,146.98634,4.698302,145.39188,-0.6749478,101.57825,5.8253365,81.82285,1.2478515,96.08743,6.4447412,67.68102,1.1672437,72.482285,3.8480523,67.80459,-0.8985761,68.461006,2.990255,71.27052,-3.7496622,115.270355,1.2635514,76.368515,-1.7677014,78.95967,1.4252285,57.446617
TRUNNCA128F42590F0,"reggae, polish",Reggae,0.612,2,-6.214,0.735,95.134,4,0.46918726,0.08858146,0.24274892,0.0051605324,2623.62558682535,604569.1183417138,0.00029350034,0.029926332,-0.00017860206,0.013712842,129.19921875,-47.928474,4104.954,68.21777,739.6296,1.0999562,625.0579,32.541912,240.43076,8.822899,342.83392,15.482626,108.205,0.36750695,145.07205,16.057587,113.88228,1.2582308,108.44219,8.814193,105.671394,4.492727,89.7903,9.823553,77.63086,3.2710226,83.35802,6.136429,60.104065,8.547996,77.497154,9.122105,69.71547,0.17906511,60.160095,8.916098,49.172703,-0.35121238,58.457382,-1.5406352,72.66815
TREETLW12903CE6423,reggae,Reggae,0.671,7,-5.135,0.722,130.318,4,0.41852614,0.08562403,0.30442873,0.0075194747,1960.6354261590664,550254.6794966012,5.5160003e-06,0.07519029,0.00019529059,0.009794706,129.19921875,-61.301506,4724.3423,101.12585,1115.3531,-20.103872,499.4966,30.93848,418.55872,16.709345,209.58615,9.902039,126.14902,-2.4080994,244.54765,18.339705,114.58891,-4.109539,172.71892,14.1289625,159.30472,7.852919,130.49855,7.757594,75.456436,12.006198,134.2663,5.708122,82.96187,3.4628873,65.93171,11.927737,69.46217,-4.635603,63.955254,2.774251,46.96052,4.04564,65.83738,-2.7619195,100.29942
TRJQEVJ128F9348106,"reggae, ska",Reggae,0.781,0,-5.877,0.966,155.339,4,0.3813603,0.08076268,0.12185976,0.0007476196,2004.6099915616655,190218.5254409797,-1.0252338e-06,0.007635676,0.00018113758,0.003336053,103.359375,-97.2093,1165.8153,102.21477,423.1236,-18.052523,240.38095,38.00398,142.44821,3.668284,118.787155,15.128005,72.66566,0.9293266,76.967094,9.130074,71.47575,-2.4246497,61.22829,8.93412,54.767124,-1.3956233,63.71934,7.179822,58.6821,-0.613616,57.04337,2.7736962,60.120853,-0.20651253,51.656197,-0.40989265,46.279842,-7.761925,43.005306,0.9510937,50.23456,-0.7234739,62.760666,-1.4932812,60.551285
TRDMPAI128F4266582,reggae,Reggae,0.422,2,-11.284,0.747,89.519,4,0.39681584,0.09190414,0.09620594,0.0015633842,2908.4370428586662,942307.5684695082,-0.00061834,0.0051956517,-0.0014768459,0.003076158,89.10290948275862,-128.85193,4915.2393,66.538376,908.193,-1.5936192,740.8565,27.093332,310.78354,7.720897,333.29938,7.1796846,163.13867,4.2251477,135.4392,12.763719,115.697464,2.499841,100.20913,7.225046,88.59588,2.0920255,74.87872,5.4582005,62.48203,0.49750412,85.420815,2.709993,51.988075,-5.3075976,43.308266,-1.4592006,53.525524,-2.504213,66.75894,5.28407,67.43292,1.4259336,68.66846,5.969097,84.812744
TREBWYU12903CCDAA8,"reggae, rnb",RnB,0.62,11,-5.162,0.61,71.996,4,0.42705294,0.091442615,0.26602522,0.014536575,2175.329468067881,447361.8528031624,3.891919e-05,0.045709178,0.0003590814,0.020176467,135.99917763157896,-61.480045,2513.849,87.46632,579.76636,-6.1543827,444.49332,21.617336,149.96417,4.697037,163.7411,12.499733,97.296585,3.3374403,113.93283,17.884434,80.87142,0.7440605,74.19826,18.674,81.34846,6.3633614,77.12379,9.547024,57.9982,4.9303455,59.015335,5.3805213,55.12222,4.436702,56.68351,1.7738955,58.82764,0.77791214,57.054554,6.0029974,85.433365,-1.4201525,139.91537,6.2139955,88.28394
TRIBEIC128E0799398,"reggae, ska",Reggae,0.482,7,-9.269,0.384,114.701,4,0.41038546,0.09782202,0.18795127,0.008744712,2483.318896928915,1174546.0662536093,3.9680867e-08,0.015939362,-0.0013222084,0.017662011,117.45383522727272,-126.44235,6726.5664,78.14968,866.0615,36.49884,356.25934,35.096786,297.09283,19.907675,157.55696,6.6118193,91.22489,1.2073168,119.96706,9.609103,73.156265,0.256827,70.1782,7.741069,55.450874,-0.46495175,40.909203,-0.20034257,39.74005,-1.5872599,33.032265,6.489477,35.798767,3.7514203,42.114735,-3.1254644,59.412792,-1.0034025,37.46005,0.1556581,30.373713,-6.660451,46.84413,2.1032953,53.763653
